ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
42.0% to 42.2%,11/17/2021 12:00:00 AM,$0.15,$0.15,$0.01,$0.01,36278
42.9% to 43.1%,11/17/2021 12:00:00 AM,$0.25,$0.99,$0.23,$0.99,56958
41.6% or lower,11/17/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4597
42.3% to 42.5%,11/17/2021 12:00:00 AM,$0.21,$0.45,$0.01,$0.01,51825
42.6% to 42.8%,11/17/2021 12:00:00 AM,$0.41,$0.43,$0.01,$0.02,38330
43.2% to 43.4%,11/17/2021 12:00:00 AM,$0.04,$0.15,$0.01,$0.01,47279
43.5% to 43.7%,11/17/2021 12:00:00 AM,$0.02,$0.03,$0.01,$0.01,15147
41.7% to 41.9%,11/17/2021 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,10986
43.8% or higher,11/17/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1281
42.0% to 42.2%,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
42.9% to 43.1%,11/18/2021 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,1452
41.6% or lower,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
42.3% to 42.5%,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1137
42.6% to 42.8%,11/18/2021 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
43.2% to 43.4%,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
43.5% to 43.7%,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
41.7% to 41.9%,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
43.8% or higher,11/18/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
