ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
42.6% to 42.8%,3/27/2022 12:00:00 AM,$0.10,$0.10,$0.03,$0.06,4477
42.9% or higher,3/27/2022 12:00:00 AM,$0.06,$0.06,$0.01,$0.03,9820
40.8% to 41.0%,3/28/2022 12:00:00 AM,$0.06,$0.11,$0.02,$0.09,4559
41.7% to 41.9%,3/28/2022 12:00:00 AM,$0.21,$0.25,$0.18,$0.22,2390
40.7% or lower,3/28/2022 12:00:00 AM,$0.07,$0.07,$0.01,$0.06,7124
41.1% to 41.3%,3/28/2022 12:00:00 AM,$0.18,$0.27,$0.08,$0.25,5188
41.4% to 41.6%,3/28/2022 12:00:00 AM,$0.20,$0.27,$0.16,$0.25,2612
42.0% to 42.2%,3/28/2022 12:00:00 AM,$0.18,$0.28,$0.10,$0.15,6335
42.3% to 42.5%,3/28/2022 12:00:00 AM,$0.12,$0.17,$0.03,$0.05,4691
42.6% to 42.8%,3/28/2022 12:00:00 AM,$0.06,$0.08,$0.01,$0.02,7503
42.9% or higher,3/28/2022 12:00:00 AM,$0.03,$0.08,$0.01,$0.01,9745
40.8% to 41.0%,3/29/2022 12:00:00 AM,$0.09,$0.31,$0.05,$0.25,14539
41.7% to 41.9%,3/29/2022 12:00:00 AM,$0.22,$0.25,$0.04,$0.14,17097
40.7% or lower,3/29/2022 12:00:00 AM,$0.06,$0.33,$0.04,$0.06,19370
41.1% to 41.3%,3/29/2022 12:00:00 AM,$0.25,$0.46,$0.19,$0.33,8494
41.4% to 41.6%,3/29/2022 12:00:00 AM,$0.25,$0.30,$0.15,$0.18,10191
42.0% to 42.2%,3/29/2022 12:00:00 AM,$0.15,$0.18,$0.01,$0.04,21005
42.3% to 42.5%,3/29/2022 12:00:00 AM,$0.05,$0.10,$0.01,$0.01,12715
42.6% to 42.8%,3/29/2022 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,3309
42.9% or higher,3/29/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,785
40.8% to 41.0%,3/30/2022 12:00:00 AM,$0.25,$0.37,$0.01,$0.01,26987
41.7% to 41.9%,3/30/2022 12:00:00 AM,$0.14,$0.16,$0.01,$0.01,16046
40.7% or lower,3/30/2022 12:00:00 AM,$0.06,$0.11,$0.01,$0.01,16108
41.1% to 41.3%,3/30/2022 12:00:00 AM,$0.33,$0.99,$0.25,$0.99,26195
41.4% to 41.6%,3/30/2022 12:00:00 AM,$0.18,$0.49,$0.01,$0.01,33204
42.0% to 42.2%,3/30/2022 12:00:00 AM,$0.04,$0.08,$0.01,$0.01,8146
42.3% to 42.5%,3/30/2022 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1887
42.6% to 42.8%,3/30/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
42.9% or higher,3/30/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,51
40.8% to 41.0%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
41.7% to 41.9%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,30
40.7% or lower,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,31
41.1% to 41.3%,3/31/2022 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,30
41.4% to 41.6%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1049
42.0% to 42.2%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,29
42.3% to 42.5%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
42.6% to 42.8%,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
42.9% or higher,3/31/2022 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
