ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
44.0% to 44.2%,10/11/2021 12:00:00 AM,$0.17,$0.22,$0.13,$0.18,11714
44.6% to 44.8%,10/11/2021 12:00:00 AM,$0.21,$0.27,$0.13,$0.22,11921
44.9% to 45.1%,10/11/2021 12:00:00 AM,$0.17,$0.19,$0.09,$0.13,13210
43.1% to 43.3%,10/11/2021 12:00:00 AM,$0.03,$0.08,$0.02,$0.03,14728
45.2% or higher,10/11/2021 12:00:00 AM,$0.11,$0.15,$0.07,$0.08,17960
43.4% to 43.6%,10/12/2021 12:00:00 AM,$0.04,$0.08,$0.01,$0.02,16930
44.3% to 44.5%,10/12/2021 12:00:00 AM,$0.26,$0.51,$0.21,$0.42,11210
43.0% or lower,10/12/2021 12:00:00 AM,$0.03,$0.08,$0.01,$0.01,14818
43.7% to 43.9%,10/12/2021 12:00:00 AM,$0.09,$0.14,$0.04,$0.08,13049
44.0% to 44.2%,10/12/2021 12:00:00 AM,$0.18,$0.23,$0.11,$0.18,12596
44.6% to 44.8%,10/12/2021 12:00:00 AM,$0.22,$0.37,$0.18,$0.25,12099
44.9% to 45.1%,10/12/2021 12:00:00 AM,$0.13,$0.13,$0.06,$0.08,15886
43.1% to 43.3%,10/12/2021 12:00:00 AM,$0.03,$0.04,$0.01,$0.01,13660
45.2% or higher,10/12/2021 12:00:00 AM,$0.08,$0.11,$0.02,$0.03,21092
43.4% to 43.6%,10/13/2021 12:00:00 AM,$0.02,$0.04,$0.01,$0.01,17287
44.3% to 44.5%,10/13/2021 12:00:00 AM,$0.42,$0.82,$0.01,$0.01,74534
43.0% or lower,10/13/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3167
43.7% to 43.9%,10/13/2021 12:00:00 AM,$0.08,$0.08,$0.01,$0.01,26743
44.0% to 44.2%,10/13/2021 12:00:00 AM,$0.18,$0.45,$0.01,$0.01,50651
44.6% to 44.8%,10/13/2021 12:00:00 AM,$0.25,$0.99,$0.05,$0.99,63398
44.9% to 45.1%,10/13/2021 12:00:00 AM,$0.08,$0.32,$0.01,$0.01,61679
43.1% to 43.3%,10/13/2021 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2008
45.2% or higher,10/13/2021 12:00:00 AM,$0.03,$0.16,$0.01,$0.01,60267
43.4% to 43.6%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
44.3% to 44.5%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
43.0% or lower,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
43.7% to 43.9%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
44.0% to 44.2%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
44.6% to 44.8%,10/14/2021 12:00:00 AM,$0.99,$0.99,$0.99,$0.99,982
44.9% to 45.1%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
43.1% to 43.3%,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
45.2% or higher,10/14/2021 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
